ancestry	gene_symbol	source_file	url	expected_size_bytes	sha256	md5	synapse_id	synapse_parent_id	pipeline_batch_id	raw_lifecycle	raw_cleanup_at	raw_cleanup_reason
EUR	APOBR	APOBR_Q0VD83_OID30246_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361839				syn52361839	syn51365303				
EUR	APOB	APOB_P04114_OID30673_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361466				syn52361466	syn51365303				
EUR	APOC1	APOC1_P02654_OID30749_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361316	549058560		1960f12af25b4a982e90a3b59340241c	syn52361316	syn51365303				
EUR	APOD	APOD_P05090_OID30746_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361501				syn52361501	syn51365303				
EUR	APOE	APOE_P02649_OID30727_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362532	549847040		ff51c57bf975ff73df65c591db557343	syn52362532	syn51365303				
EUR	APOF	APOF_Q13790_OID30701_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361579	549079040		0216e03986d76ed73b9b88e9fad31d19	syn52361579	syn51365303				
EUR	APOH	APOH_P02749_OID21072_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471179				syn51471179	syn51365303				
EUR	APOL1	APOL1_O14791_OID30708_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361624	549447680		ffb5da74f495fb721228789b846b29c5	syn52361624	syn51365303				
EUR	APOM	APOM_O95445_OID20374_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471413	548280320		588f35decc07590eb62df3864bbf5688	syn51471413	syn51365303				
EUR	APPL2	APPL2_Q8NEU8_OID30590_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363464	546252800		51c75efb76b6f7e20fb45bacf20c9b37	syn52363464	syn51365303				
EUR	APP	APP_P05067_OID21070_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470248	547962880		644ac4c32327a6c00755ba4b4656f7b7	syn51470248	syn51365303				
EUR	APRT	APRT_P07741_OID20927_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471236	547143680		a34db3d99704798b5b0b9284314db632	syn51471236	syn51365303				
EUR	ARAF	ARAF_P10398_OID31260_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361543				syn52361543	syn51365303				
EUR	AREG	AREG_P15514_OID21357_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469051				syn51469051	syn51365303				
EUR	ARF6	ARF6_P62330_OID31523_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362092	548362240		33fb612cf8b6c25f083832e6b06e693c	syn52362092	syn51365303				
EUR	ARFIP1	ARFIP1_P53367_OID31024_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362940	548608000		5974afbac6b18d24779660a1f3b484e8	syn52362940	syn51365303				
EUR	ARG1	ARG1_P05089_OID21445_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471288				syn51471288	syn51365303				
EUR	ARG2	ARG2_P78540_OID31339_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362140				syn52362140	syn51365303				
EUR	ARHGAP1	ARHGAP1_Q07960_OID21202_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470491				syn51470491	syn51365303				
EUR	ARHGAP25	ARHGAP25_P42331_OID21255_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470917				syn51470917	syn51365303				
EUR	ARHGAP30	ARHGAP30_Q7Z6I6_OID31336_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361644				syn52361644	syn51365303				
EUR	ARHGAP45	ARHGAP45_Q92619_OID30653_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363652				syn52363652	syn51365303				
EUR	ARHGAP5	ARHGAP5_Q13017_OID31190_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361437				syn52361437	syn51365303				
EUR	ARHGEF10	ARHGEF10_O15013_OID30994_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361967				syn52361967	syn51365303				
EUR	ARHGEF12	ARHGEF12_Q9NZN5_OID20554_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470728				syn51470728	syn51365303				
EUR	ARHGEF1	ARHGEF1_Q92888_OID31133_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362720	548495360		d2a0adcaf7c68b9f3ecbb9fb3b9d13f8	syn52362720	syn51365303				
EUR	ARHGEF5	ARHGEF5_Q12774_OID30871_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361728				syn52361728	syn51365303				
EUR	ARID3A	ARID3A_Q99856_OID30861_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362943				syn52362943	syn51365303				
EUR	ARID4B	ARID4B_Q4LE39_OID20803_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470780				syn51470780	syn51365303				
EUR	ARL13B	ARL13B_Q3SXY8_OID30166_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361813				syn52361813	syn51365303				
EUR	ARL2BP	ARL2BP_Q9Y2Y0_OID30121_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363385				syn52363385	syn51365303				
EUR	ARMCX2	ARMCX2_Q7L311_OID30792_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362502				syn52362502	syn51365303				
EUR	ARNTL	ARNTL_O00327_OID30168_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361684				syn52361684	syn51365303				
EUR	ARNT	ARNT_P27540_OID20432_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469848				syn51469848	syn51365303				
EUR	ARSA	ARSA_P15289_OID21138_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469598	548628480		01337ee034dabed7140eb6e83273793a	syn51469598	syn51365303				
EUR	ARSB	ARSB_P15848_OID21331_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469841	547522560		17e108aa2335ce5ad21eed3f24c2d291	syn51469841	syn51365303				
EUR	ART3	ART3_Q13508_OID20346_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471285				syn51471285	syn51365303				
EUR	ART5	ART5_Q96L15_OID30828_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361647	545003520		e286f3818290c29526b058485caab16e	syn52361647	syn51365303				
EUR	ARTN	ARTN_Q5T4W7_OID20446_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469409				syn51469409	syn51365303				
EUR	ASAH1	ASAH1_Q13510_OID30415_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361517	547973120		fd028fec38726fee9a5713c0044d96af	syn52361517	syn51365303				
EUR	ASAH2	ASAH2_Q9NR71_OID20996_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469010	547635200		579a52968fbb758d9a330635b1a983d1	syn51469010	syn51365303				
EUR	ASGR1	ASGR1_P07306_OID20990_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469594	547143680		5b85ef061135562fd636701448442278	syn51469594	syn51365303				
EUR	ASGR2	ASGR2_P07307_OID30679_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362449	549120000		63d27522ccd3ceb1c123a65d4f8b03ef	syn52362449	syn51365303				
EUR	ASPN	ASPN_Q9BXN1_OID30315_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363204				syn52363204	syn51365303				
EUR	ASPSCR1	ASPSCR1_Q9BZE9_OID31055_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361863	548689920		03ada3276eefd09e7d0d0c7fa4b989c1	syn52361863	syn51365303				
EUR	ASRGL1	ASRGL1_Q7L266_OID30283_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361880				syn52361880	syn51365303				
EUR	ASS1	ASS1_P00966_OID30170_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362030	545218560		189874043a85a0953060d57d69967279	syn52362030	syn51365303				
EUR	ATF2	ATF2_P15336_OID20798_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468746				syn51468746	syn51365303				
EUR	ATF4	ATF4_P18848_OID31162_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361810				syn52361810	syn51365303				
EUR	ATG16L1	ATG16L1_Q676U5_OID31466_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361443				syn52361443	syn51365303				
EUR	ATG4A	ATG4A_Q8WYN0_OID21246_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51469849				syn51469849	syn51365303				
EUR	ATOX1	ATOX1_O00244_OID21476_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471192	548423680		08362ace082bc4e0b37d4cb2f5baffc2	syn51471192	syn51365303				
EUR	ATP1B1	ATP1B1_P05026_OID30124_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361457				syn52361457	syn51365303				
EUR	ATP1B2	ATP1B2_P14415_OID30118_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361591				syn52361591	syn51365303				
EUR	ATP1B3	ATP1B3_P54709_OID30065_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361947				syn52361947	syn51365303				
EUR	ATP1B4	ATP1B4_Q9UN42_OID31230_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361801				syn52361801	syn51365303				
EUR	ATP2B4	ATP2B4_P23634_OID30062_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362686				syn52362686	syn51365303				
EUR	ATP5F1D	ATP5F1D_P30049_OID30079_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362948				syn52362948	syn51365303				
EUR	ATP5IF1	ATP5IF1_Q9UII2_OID20760_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470140				syn51470140	syn51365303				
EUR	ATP5PO	ATP5PO_P48047_OID20811_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468673				syn51468673	syn51365303				
EUR	ATP6AP2	ATP6AP2_O75787_OID21178_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471339				syn51471339	syn51365303				
EUR	ATP6V1D	ATP6V1D_Q9Y5K8_OID21341_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51470359				syn51470359	syn51365303				
EUR	ATP6V1F	ATP6V1F_Q16864_OID20843_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471430				syn51471430	syn51365303				
EUR	ATP6V1G1	ATP6V1G1_O75348_OID30242_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362719				syn52362719	syn51365303				
EUR	ATP6V1G2	ATP6V1G2_O95670_OID30167_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363493				syn52363493	syn51365303				
EUR	ATRAID	ATRAID_Q6UW56_OID31451_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362503				syn52362503	syn51365303				
EUR	ATRN	ATRN_O75882-2_OID30735_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52363489				syn52363489	syn51365303				
EUR	ATXN10	ATXN10_Q9UBB4_OID20865_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470230				syn51470230	syn51365303				
EUR	ATXN2L	ATXN2L_Q8WWM7_OID30980_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363537				syn52363537	syn51365303				
EUR	ATXN2	ATXN2_Q99700_OID30850_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362430				syn52362430	syn51365303				
EUR	ATXN3	ATXN3_P54252_OID31149_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361988				syn52361988	syn51365303				
EUR	AXIN1	AXIN1_O15169_OID20582_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470372				syn51470372	syn51365303				
EUR	AXL	AXL_P30530_OID20363_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470342				syn51470342	syn51365303				
EUR	AZI2	AZI2_Q9H6S1_OID31056_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363011	548669440		c79de13ed634587e4e04ff95dca3afb4	syn52363011	syn51365303				
EUR	AZU1	AZU1_P20160_OID20309_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471433				syn51471433	syn51365303				
EUR	B2M	B2M_P61769_OID30725_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362971				syn52362971	syn51365303				
EUR	B3GAT3	B3GAT3_O94766_OID30165_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362582				syn52362582	syn51365303				
EUR	B3GNT7	B3GNT7_Q8NFL0_OID30281_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362302				syn52362302	syn51365303				
EUR	B4GALT1	B4GALT1_P15291_OID20780_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470389				syn51470389	syn51365303				
EUR	B4GAT1	B4GAT1_O43505_OID21127_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469592	548147200		740f0fb67cd832aaa2fac649da71f41c	syn51469592	syn51365303				
EUR	BABAM1	BABAM1_Q9NWV8_OID30466_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361913				syn52361913	syn51365303				
EUR	BACH1	BACH1_O14867_OID20505_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469172				syn51469172	syn51365303				
EUR	BAG3	BAG3_O95817_OID20972_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469603	546775040		5cf3733eebbe97191a9b4b9ea5c80089	syn51469603	syn51365303				
EUR	BAG4	BAG4_O95429_OID30474_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362393				syn52362393	syn51365303				
EUR	BAG6	BAG6_P46379_OID20114_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51471463	545781760		f574a961bf65fb6fe8cb61cc1116b560	syn51471463	syn51365303				
EUR	BAIAP2	BAIAP2_Q9UQB8_OID21250_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471142				syn51471142	syn51365303				
EUR	BAMBI	BAMBI_Q13145_OID21267_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51468786				syn51468786	syn51365303				
EUR	BANK1	BANK1_Q8NDB2_OID20594_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51468990	547973120		260225d93dc023dde0909431a57ee627	syn51468990	syn51365303				
EUR	BAP18	BAP18_Q8IXM2_OID31150_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361977				syn52361977	syn51365303				
EUR	BATF	BATF_Q16520_OID30896_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362463				syn52362463	syn51365303				
EUR	BAX	BAX_Q07812_OID20856_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470918				syn51470918	syn51365303				
EUR	BCAM	BCAM_P50895_OID21076_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471291	548208640		c7b99ec91a6de8a1333e49254a27d9e7	syn51471291	syn51365303				
EUR	BCAN	BCAN_Q96GW7_OID20998_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471201	547184640		5f874ba9c84047f02cea5268bba01379	syn51471201	syn51365303				
EUR	BCAT1	BCAT1_P54687_OID30312_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362131				syn52362131	syn51365303				
EUR	BCAT2	BCAT2_O15382_OID30844_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362755				syn52362755	syn51365303				
EUR	BCHE	BCHE_P06276_OID30717_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362721				syn52362721	syn51365303				
EUR	BCL2L11	BCL2L11_O43521-2_OID20513_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51470273				syn51470273	syn51365303				
EUR	BCL2L15	BCL2L15_Q5TBC7_OID30498_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362681				syn52362681	syn51365303				
EUR	BCL2L1	BCL2L1_Q07817_OID31152_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362783	548505600		f258b05ecb8a27fc56014be6d19a847c	syn52362783	syn51365303				
EUR	BCL2	BCL2_P10415_OID31454_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362865	548362240		461e2dc515206c676ade58d6c0171ef2	syn52362865	syn51365303				
EUR	BCL7A	BCL7A_Q4VC05_OID31218_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362485				syn52362485	syn51365303				
EUR	BCL7B	BCL7B_Q9BQE9_OID31421_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363036				syn52363036	syn51365303				
EUR	BCR	BCR_P11274_OID20558_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469058	547891200		50740f6d1fc8be74bbb479d76ccfc9cf	syn51469058	syn51365303				
EUR	BDNF	BDNF_P23560_OID30373_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362065	548833280		d51c83cee64992b721b6eb0d28199613	syn52362065	syn51365303				
EUR	BECN1	BECN1_Q14457_OID30220_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361970				syn52361970	syn51365303				
EUR	BEX3	BEX3_Q00994_OID31202_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361260				syn52361260	syn51365303				
EUR	BGLAP	BGLAP_P02818_OID30389_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362521				syn52362521	syn51365303				
EUR	BGN	BGN_P21810_OID21198_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471385	545024000		fc4c48dc8a89630578a38d8a7ddadba9	syn51471385	syn51365303				
EUR	BHLHE40	BHLHE40_O14503_OID30873_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363582				syn52363582	syn51365303				
EUR	BHMT2	BHMT2_Q9H2M3_OID30051_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362462				syn52362462	syn51365303				
EUR	BID	BID_P55957_OID20517_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51469617	547891200		86a1e9e4d5d163357d0f8ee72c54a233	syn51469617	syn51365303				
EUR	BIN2	BIN2_Q9UBW5_OID21067_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470232				syn51470232	syn51365303				
EUR	BIRC2	BIRC2_Q13490_OID21217_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471445				syn51471445	syn51365303				
EUR	BLMH	BLMH_Q13867_OID20336_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51469032				syn51469032	syn51365303				
EUR	BLNK	BLNK_Q8WV28_OID30541_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362578				syn52362578	syn51365303				
EUR	BLOC1S2	BLOC1S2_Q6QNY1_OID30856_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361269				syn52361269	syn51365303				
EUR	BLOC1S3	BLOC1S3_Q6QNY0_OID31106_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361352				syn52361352	syn51365303				
EUR	BLVRB	BLVRB_P30043_OID21141_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469870	548136960		d0dca71391a0da9ddc1428a6e5040467	syn51469870	syn51365303				
EUR	BMP10	BMP10_O95393_OID30575_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361835	546641920		a29658c4bfa7840bd0345d0346722fab	syn52361835	syn51365303				
EUR	BMP4	BMP4_P12644_OID20994_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471070				syn51471070	syn51365303				
EUR	BMP6	BMP6_P22004_OID20111_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468606				syn51468606	syn51365303				
EUR	BMPER	BMPER_Q8N8U9_OID30615_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361928	546242560		0cb6c031537904334c8b30c69c45b9fb	syn52361928	syn51365303				
EUR	BNIP2	BNIP2_Q12982_OID30292_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362229				syn52362229	syn51365303				
EUR	BNIP3L	BNIP3L_O60238_OID30525_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362866				syn52362866	syn51365303				
EUR	BOC	BOC_Q9BWV1_OID20116_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468772	545761280		af0ed5f2dc738a97d5bcad1161c162f5	syn51468772	syn51365303				
EUR	BOLA1	BOLA1_Q9Y3E2_OID30837_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361865				syn52361865	syn51365303				
EUR	BOLA2	BOLA2_BOLA2B_Q9H3K6_OID30267_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361691	545843200		5ef523edb246e8fc6422c96ab28a4629	syn52361691	syn51365303				
EUR	BPIFA2	BPIFA2_Q96DR5_OID30279_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362807				syn52362807	syn51365303				
EUR	BPIFB1	BPIFB1_Q8TDL5_OID20308_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51468865	547932160		0907472824e025a0e670fffe8f85200e	syn51468865	syn51365303				
EUR	BPIFB2	BPIFB2_Q8N4F0_OID30311_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362951				syn52362951	syn51365303				
EUR	BRAP	BRAP_Q7Z569_OID31506_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362339	547317760		86eed2d3ce03e2271ec5629a9047702f	syn52362339	syn51365303				
EUR	BRD1	BRD1_O95696_OID31259_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52363522				syn52363522	syn51365303				
EUR	BRD2	BRD2_P25440_OID30826_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361478				syn52361478	syn51365303				
EUR	BRD3	BRD3_Q15059_OID30093_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52363663				syn52363663	syn51365303				
EUR	BRDT	BRDT_Q58F21_OID30179_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52361467	545054720		7459c4514c965f6c5a998a381d2ea517	syn52361467	syn51365303				
EUR	BRK1	BRK1_Q8WUW1_OID20883_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51469936				syn51469936	syn51365303				
EUR	BRME1	BRME1_Q0VDD7_OID30847_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52361790				syn52361790	syn51365303				
EUR	BRSK2	BRSK2_Q8IWQ3_OID31042_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52362724				syn52362724	syn51365303				
EUR	BSG	BSG_P35613_OID20626_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471145				syn51471145	syn51365303				
EUR	BSND	BSND_Q8WZ55_OID31184_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361365				syn52361365	syn51365303				
EUR	BST1	BST1_Q10588_OID21051_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51471040	550502400		cf1e790d68a3b5ad3a24a55af3d4a173	syn51471040	syn51365303				
EUR	BST2	BST2_Q10589_OID21029_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51470980	548956160		183594fc32cb8c486cc816ff93b575d5	syn51470980	syn51365303				
EUR	BTC	BTC_P35070_OID21199_v1_Oncology.tar	https://www.synapse.org/Synapse:syn51471323				syn51471323	syn51365303				
EUR	BTD	BTD_P43251_OID30754_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52362517	549662720		9a32a4303462aecb40f9681f1cf85089	syn52362517	syn51365303				
EUR	BTLA	BTLA_Q7Z6A9_OID31237_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362987				syn52362987	syn51365303				
EUR	BTN1A1	BTN1A1_Q13410_OID31363_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52362950				syn52362950	syn51365303				
EUR	BTN2A1	BTN2A1_Q7KYR7_OID20713_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471278				syn51471278	syn51365303				
EUR	BTN3A2	BTN3A2_P78410_OID20540_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471154	548505600		5582df2959937bfa82a6a242b04ab9a8	syn51471154	syn51365303				
EUR	BTNL10	BTNL10_A8MVZ5_OID31196_v1_Oncology_II.tar	https://www.synapse.org/Synapse:syn52361298				syn52361298	syn51365303				
EUR	C19ORF12	C19orf12_Q9NSK7_OID20804_v1_Neurology.tar	https://www.synapse.org/Synapse:syn51468710				syn51468710	syn51365303				
EUR	C1GALT1C1	C1GALT1C1_Q96EU7_OID30180_v1_Cardiometabolic_II.tar	https://www.synapse.org/Synapse:syn52362471				syn52362471	syn51365303				
EUR	C1QA	C1QA_P02745_OID20654_v1_Inflammation.tar	https://www.synapse.org/Synapse:syn51471371	548976640		220604ddcdb11f67a8ca1b34cc672437	syn51471371	syn51365303				
EUR	C1QBP	C1QBP_Q07021_OID31007_v1_Neurology_II.tar	https://www.synapse.org/Synapse:syn52363521				syn52363521	syn51365303				
EUR	C1QL2	C1QL2_Q7Z5L3_OID30515_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361445				syn52361445	syn51365303				
EUR	C1QTNF1	C1QTNF1_Q9BXJ1_OID20367_v1_Cardiometabolic.tar	https://www.synapse.org/Synapse:syn51470510				syn51470510	syn51365303				
EUR	C1QTNF5	C1QTNF5_Q9BXJ0_OID30618_v1_Inflammation_II.tar	https://www.synapse.org/Synapse:syn52361853	546355200		dadc9f74fa0aa4534b29cd27784f5f00	syn52361853	syn51365303				
